date,app_name,country,platform,impressions,clicks,installs,spend,revenue,CTR,CVR,CPI,ROAS,ARPU,LTV
2025-07-17,App_20,IN,iOS,20861,535,218,432.12,490.4,0.025645942188773307,0.4074766355140187,1.9822018348623853,1.1348699435342033,2.2495412844036697,202.45871559633028
2025-07-17,App_20,UK,iOS,28597,1530,466,320.42,552.0,0.053502115606532154,0.3045751633986928,0.6875965665236052,1.722738905186942,1.184549356223176,106.60944206008583
2025-07-17,App_20,CA,iOS,16773,1953,661,1160.6,1712.55,0.11643713110355929,0.3384536610343062,1.755824508320726,1.4755729794933656,2.590847201210287,233.17624810892585
2025-07-17,App_20,AU,iOS,6701,413,83,129.6,35.91,0.06163259215042531,0.2009685230024213,1.5614457831325301,0.2770833333333333,0.43265060240963854,38.938554216867466
2025-07-18,App_1,US,iOS,13971,404,204,111.99,350.3,0.028917042445064777,0.504950495049505,0.5489705882352941,3.1279578533797663,1.7171568627450982,154.54411764705884
2025-07-18,App_1,TR,Android,10317,936,371,365.05,579.63,0.09072404768828148,0.39636752136752135,0.9839622641509435,1.5878098890562935,1.5623450134770889,140.611051212938
2025-07-18,App_1,DE,iOS,5954,642,135,96.96,363.96,0.10782667114544844,0.2102803738317757,0.7182222222222222,3.753712871287129,2.6959999999999997,242.64
2025-07-18,App_1,FR,Android,36111,4287,1752,3458.06,3485.5,0.11871728836088727,0.4086773967809657,1.9737785388127853,1.0079350849898498,1.9894406392694064,179.04965753424656
2025-07-18,App_1,BR,iOS,1774,134,77,129.38,128.88,0.07553551296505073,0.5746268656716418,1.6802597402597401,0.9961354150564229,1.6737662337662338,150.63896103896104
2025-07-18,App_1,IN,Android,31682,3316,1345,1653.41,3395.82,0.10466510952591376,0.40560916767189387,1.2293011152416358,2.053828149097925,2.5247732342007434,227.2295910780669
2025-07-18,App_1,UK,Android,6655,587,258,298.93,588.48,0.08820435762584523,0.4395229982964225,1.1586434108527133,1.9686214163851068,2.2809302325581395,205.28372093023256
2025-07-18,App_1,CA,Android,43605,1313,328,469.14,716.21,0.030111225776860453,0.24980959634424982,1.4303048780487804,1.5266444984439613,2.1835670731707317,196.52103658536586
2025-07-18,App_1,AU,iOS,11870,1505,630,1563.46,1298.78,0.12679022746419544,0.4186046511627907,2.4816825396825397,0.8307088125055965,2.0615555555555556,185.54
2025-07-18,App_2,US,Android,37106,4706,1608,3252.06,2932.67,0.1268258502668032,0.34169145771355713,2.0224253731343285,0.9017884048879787,1.8237997512437811,164.1419776119403
2025-07-18,App_2,TR,Android,17937,979,486,1098.89,680.6,0.0545799186040029,0.4964249233912155,2.261090534979424,0.61935225545778,1.4004115226337448,126.03703703703704
2025-07-18,App_2,DE,iOS,43538,855,380,588.66,1117.35,0.01963801736414167,0.4444444444444444,1.5491052631578948,1.89812455407196,2.940394736842105,264.63552631578943
2025-07-18,App_2,FR,Android,13728,1338,277,598.36,457.43,0.09746503496503496,0.2070254110612855,2.16014440433213,0.764472892573033,1.6513718411552347,148.62346570397114
2025-07-18,App_2,BR,iOS,33451,4386,929,907.01,1719.59,0.13111715643777466,0.21181030551755586,0.976329386437029,1.8958886892096007,1.8510118406889127,166.59106566200214
2025-07-18,App_2,IN,iOS,11949,968,426,980.87,906.48,0.0810109632605239,0.44008264462809915,2.302511737089202,0.9241591648230653,2.127887323943662,191.5098591549296
2025-07-18,App_2,UK,iOS,49175,5106,3039,1980.18,4010.78,0.10383324860193188,0.5951821386603995,0.6515893385982231,2.0254623317072187,1.3197696610727214,118.77926949654493
2025-07-18,App_2,CA,iOS,19682,428,217,108.61,322.08,0.021745757544964942,0.5070093457943925,0.5005069124423963,2.9654727925605378,1.4842396313364055,133.5815668202765
2025-07-18,App_2,AU,iOS,14206,1250,264,460.09,353.97,0.0879909897226524,0.2112,1.7427651515151514,0.7693494751026974,1.3407954545454546,120.67159090909091
2025-07-18,App_3,US,iOS,23648,2920,1068,1505.5,2751.63,0.12347767253044654,0.36575342465753424,1.4096441947565543,1.8277183659913652,2.576432584269663,231.87893258426968
2025-07-18,App_3,TR,iOS,27386,895,297,589.91,217.13,0.03268093186299569,0.3318435754189944,1.9862289562289561,0.36807309589598414,0.7310774410774411,65.7969696969697
2025-07-18,App_3,DE,Android,8480,1052,215,178.71,284.72,0.1240566037735849,0.20437262357414449,0.8312093023255814,1.593195680152202,1.324279069767442,119.18511627906979
2025-07-18,App_3,FR,iOS,14030,1468,325,742.93,326.2,0.10463292943692089,0.22138964577656675,2.2859384615384615,0.4390723217530588,1.0036923076923077,90.3323076923077
2025-07-18,App_3,BR,Android,9361,692,212,158.9,420.59,0.07392372609763914,0.3063583815028902,0.7495283018867924,2.6468848332284454,1.9839150943396224,178.552358490566
2025-07-18,App_3,IN,Android,20808,225,67,118.5,38.0,0.010813148788927335,0.29777777777777775,1.7686567164179106,0.3206751054852321,0.5671641791044776,51.04477611940298
2025-07-18,App_3,UK,iOS,40701,1478,816,861.74,2213.01,0.03631360408835164,0.5520974289580515,1.0560539215686275,2.568071576113445,2.7120220588235298,244.0819852941177
2025-07-18,App_3,CA,iOS,9015,1303,369,205.38,428.63,0.14453688297282308,0.2831926323867997,0.5565853658536585,2.0870094459051516,1.16159891598916,104.5439024390244
2025-07-18,App_3,AU,iOS,28762,2805,1131,1719.49,2637.35,0.09752451150824004,0.4032085561497326,1.5203271441202475,1.5337978121419722,2.3318744473916886,209.86870026525196
2025-07-18,App_4,US,Android,2795,220,73,106.02,56.15,0.07871198568872988,0.33181818181818185,1.4523287671232876,0.5296170533861536,0.7691780821917809,69.22602739726028
2025-07-18,App_4,TR,Android,38658,952,375,569.34,304.02,0.024626209322779244,0.3939075630252101,1.51824,0.5339867214669617,0.81072,72.9648
2025-07-18,App_4,DE,Android,26906,601,231,548.93,123.73,0.022337025198840406,0.3843594009983361,2.376320346320346,0.2254021459931139,0.5356277056277057,48.20649350649351
2025-07-18,App_4,FR,iOS,32254,3264,791,1837.11,1901.35,0.10119675079059962,0.2423406862745098,2.3225158027812896,1.0349679659900606,2.4037294563843234,216.33565107458912
2025-07-18,App_4,BR,Android,37160,1532,634,1119.7,1008.41,0.04122712594187298,0.41383812010443866,1.7660883280757098,0.9006073055282664,1.590552050473186,143.14968454258675
2025-07-18,App_4,IN,Android,44456,3232,792,1505.48,291.72,0.07270109771459421,0.24504950495049505,1.9008585858585858,0.1937720859792226,0.36833333333333335,33.15
2025-07-18,App_4,UK,Android,43409,2222,1261,1041.95,2721.46,0.051187541754014146,0.5675067506750675,0.8262886597938145,2.6118911656029558,2.1581760507533705,194.23584456780335
2025-07-18,App_4,CA,iOS,14520,781,462,1154.26,513.28,0.05378787878787879,0.5915492957746479,2.4983982683982684,0.4446831736350562,1.110995670995671,99.98961038961039
2025-07-18,App_4,AU,Android,9199,794,393,869.71,1090.97,0.08631372975323405,0.49496221662468515,2.213002544529262,1.2544066412942245,2.776005089058524,249.8404580152672
2025-07-18,App_5,US,iOS,15936,411,117,244.92,192.46,0.02579066265060241,0.2846715328467153,2.0933333333333333,0.785807610648375,1.644957264957265,148.04615384615386
2025-07-18,App_5,TR,Android,10364,885,324,186.1,550.79,0.08539174064067928,0.36610169491525424,0.5743827160493827,2.959645351961311,1.6999691358024691,152.9972222222222
2025-07-18,App_5,DE,Android,19646,2167,795,922.22,1507.2,0.1103023516237402,0.3668666359021689,1.1600251572327045,1.6343171911257617,1.8958490566037736,170.62641509433962
2025-07-18,App_5,FR,iOS,26921,3690,859,1395.86,677.85,0.13706771665242748,0.23279132791327914,1.6249825378346914,0.4856146031837004,0.7891152502910361,71.02037252619326
2025-07-18,App_5,BR,Android,33143,4406,2046,3107.8,1721.71,0.1329390821591286,0.4643667725828416,1.5189638318670577,0.5539963961644894,0.8415004887585533,75.7350439882698
2025-07-18,App_5,IN,Android,32646,2692,1001,1139.07,768.37,0.08246033204680513,0.37184249628528976,1.137932067932068,0.6745590701186056,0.7676023976023976,69.08421578421579
2025-07-18,App_5,UK,iOS,41976,4128,1305,2061.53,3526.36,0.09834190966266437,0.31613372093023256,1.5797164750957855,1.710554782127837,2.7021915708812263,243.19724137931036
2025-07-18,App_5,CA,Android,45164,6356,2340,5077.78,2723.2,0.1407315561066336,0.36815607300188796,2.169991452991453,0.5362973582943728,1.1637606837606838,104.73846153846154
2025-07-18,App_5,AU,Android,26912,1823,596,580.06,1652.32,0.06773929845422116,0.3269336258913878,0.9732550335570469,2.8485329103885806,2.7723489932885905,249.51140939597315
2025-07-18,App_6,US,Android,49415,4713,2266,2790.61,2713.7,0.09537589800667813,0.48079779333757694,1.231513680494263,0.9724397174811241,1.1975728155339804,107.78155339805824
2025-07-18,App_6,TR,iOS,25502,746,349,628.37,835.45,0.02925260763861658,0.467828418230563,1.800487106017192,1.3295510606808092,2.393839541547278,215.445558739255
2025-07-18,App_6,DE,Android,46833,1331,308,489.67,829.83,0.028420131104135972,0.23140495867768596,1.5898376623376624,1.6946719219065902,2.694253246753247,242.48279220779222
2025-07-18,App_6,FR,iOS,9919,1359,720,996.08,1799.62,0.13700977921161409,0.5298013245033113,1.3834444444444445,1.8067022729098063,2.499472222222222,224.95249999999996
2025-07-18,App_6,BR,Android,48198,3758,1004,2481.74,1289.6,0.07797004025063281,0.2671633847791378,2.471852589641434,0.519635417086399,1.2844621513944223,115.60159362549801
2025-07-18,App_6,IN,iOS,4885,232,65,71.31,82.99,0.04749232343909928,0.2801724137931034,1.097076923076923,1.1637918945449446,1.2767692307692307,114.90923076923076
2025-07-18,App_6,UK,iOS,40976,1984,542,634.35,424.23,0.04841858648965248,0.27318548387096775,1.1703874538745387,0.6687633010167888,0.7827121771217712,70.44409594095941
2025-07-18,App_6,CA,Android,16593,2117,556,1046.72,633.04,0.12758392093051288,0.26263580538497877,1.882589928057554,0.6047844695811678,1.1385611510791367,102.4705035971223
2025-07-18,App_6,AU,iOS,43083,2043,634,852.45,1160.6,0.0474200960935868,0.3103279490944689,1.3445583596214512,1.361487477271394,1.8305993690851734,164.7539432176656
2025-07-18,App_7,US,Android,41907,1870,531,856.51,820.47,0.04462261674660558,0.2839572192513369,1.6130131826741996,0.9579222659396855,1.5451412429378533,139.0627118644068
2025-07-18,App_7,TR,Android,41457,2967,1289,2329.09,874.99,0.07156813083435849,0.4344455679137176,1.8068968192397208,0.3756789132236195,0.6788130333591932,61.09317300232739
2025-07-18,App_7,DE,iOS,23951,1227,634,1360.08,1041.6,0.05122959375391424,0.5167074164629177,2.145236593059937,0.7658373036880183,1.6429022082018927,147.86119873817034
2025-07-18,App_7,FR,iOS,7396,412,187,213.63,244.4,0.05570578691184424,0.4538834951456311,1.1424064171122994,1.1440340776108224,1.306951871657754,117.62566844919786
2025-07-18,App_7,BR,iOS,15566,1515,692,1434.04,250.82,0.0973275086727483,0.45676567656765676,2.0723121387283236,0.17490446570528018,0.3624566473988439,32.62109826589595
2025-07-18,App_7,IN,Android,31487,3798,1251,2261.46,936.84,0.12062120875281862,0.3293838862559242,1.8077218225419664,0.4142633519938447,0.748872901678657,67.39856115107914
2025-07-18,App_7,UK,Android,38861,1703,826,918.65,1127.59,0.0438228558194591,0.48502642395772166,1.1121670702179176,1.2274424427148534,1.3651210653753025,122.86089588377723
2025-07-18,App_7,CA,Android,39772,1488,723,971.88,1951.31,0.037413255556673033,0.48588709677419356,1.3442323651452281,2.0077684487796845,2.6989073305670814,242.90165975103733
2025-07-18,App_7,AU,iOS,11999,1525,691,682.46,1779.0,0.12709392449370782,0.45311475409836066,0.9876410998552823,2.6067461829264715,2.574529667149059,231.70767004341533
2025-07-18,App_8,US,iOS,43717,829,422,617.63,745.79,0.01896287485417572,0.5090470446320868,1.4635781990521326,1.2075028738888978,1.7672748815165875,159.05473933649287
2025-07-18,App_8,TR,iOS,9962,1019,547,1344.34,1564.46,0.10228869704878539,0.5368007850834151,2.4576599634369285,1.163738340003273,2.8600731261425962,257.40658135283365
2025-07-18,App_8,DE,Android,18269,198,42,54.12,22.19,0.010838031638294379,0.21212121212121213,1.2885714285714285,0.4100147819660015,0.5283333333333333,47.55
2025-07-18,App_8,FR,iOS,10643,222,109,229.72,76.14,0.020858780419054777,0.49099099099099097,2.1075229357798166,0.3314469789308724,0.6985321100917431,62.86788990825688
2025-07-18,App_8,BR,Android,34860,2801,938,1369.83,741.34,0.08034997131382673,0.33488039985719387,1.4603731343283581,0.5411912427089494,0.7903411513859275,71.13070362473348
2025-07-18,App_8,IN,iOS,18447,516,202,381.03,242.52,0.027972027972027972,0.39147286821705424,1.886287128712871,0.6364853161168412,1.2005940594059406,108.05346534653465
2025-07-18,App_8,UK,Android,30208,3626,733,953.96,387.18,0.1200344279661017,0.2021511307225593,1.3014461118690315,0.40586607404922637,0.5282128240109141,47.539154160982264
2025-07-18,App_8,CA,Android,12891,1540,857,581.72,2554.53,0.1194631913738267,0.5564935064935065,0.6787864644107352,4.391339476036581,2.9807817969661614,268.27036172695455
2025-07-18,App_8,AU,iOS,34099,2098,462,956.43,553.72,0.06152673098917857,0.2202097235462345,2.070194805194805,0.5789446169609904,1.1985281385281386,107.86753246753247
2025-07-18,App_9,US,iOS,4335,480,208,413.21,102.5,0.11072664359861592,0.43333333333333335,1.9865865384615384,0.24805788824084607,0.49278846153846156,44.35096153846154
2025-07-18,App_9,TR,Android,13052,1926,780,1800.29,603.48,0.14756359178669937,0.40498442367601245,2.3080641025641024,0.33521266018252616,0.7736923076923077,69.63230769230769
2025-07-18,App_9,DE,Android,34876,3396,1643,2600.01,2746.13,0.0973735520128455,0.4838044758539458,1.582477175897748,1.0561997838469852,1.6714120511259891,150.42708460133903
2025-07-18,App_9,FR,iOS,24721,1776,913,1839.64,713.54,0.07184175397435379,0.5140765765765766,2.0149397590361446,0.3878693657454719,0.7815334063526834,70.3380065717415
2025-07-18,App_9,BR,Android,31964,1052,337,316.8,546.33,0.03291202602928294,0.3203422053231939,0.9400593471810089,1.7245265151515152,1.6211572700296737,145.90415430267063
2025-07-18,App_9,IN,Android,48990,854,210,275.78,238.82,0.017432129005919575,0.2459016393442623,1.313238095238095,0.8659801290884038,1.1372380952380952,102.35142857142857
2025-07-18,App_9,UK,Android,31238,4443,2206,2462.93,5832.65,0.14223061655675778,0.49651136619401304,1.1164687216681777,2.3681753033987976,2.643993653671804,237.95942883046234
2025-07-18,App_9,CA,iOS,36776,2439,803,1653.15,1886.11,0.06632042636502067,0.3292332923329233,2.0587173100871734,1.1409188518888183,2.348829389788294,211.39464508094645
2025-07-18,App_9,AU,iOS,20016,2814,1594,2784.68,4402.0,0.14058752997601917,0.566453447050462,1.7469761606022585,1.58079204791933,2.761606022584693,248.54454203262236
2025-07-18,App_10,US,Android,20956,1310,413,675.08,638.45,0.06251192975758732,0.3152671755725191,1.6345762711864409,0.9457397641760976,1.5458837772397096,139.12953995157386
2025-07-18,App_10,TR,Android,14217,459,94,157.77,176.79,0.03228529225575016,0.2047930283224401,1.678404255319149,1.1205552386385242,1.8807446808510637,169.26702127659573
2025-07-18,App_10,DE,Android,6797,462,245,598.85,337.25,0.06797116374871266,0.5303030303030303,2.4442857142857144,0.5631627285630793,1.376530612244898,123.88775510204081
2025-07-18,App_10,FR,iOS,38306,3275,1943,4485.08,2419.01,0.0854957447919386,0.5932824427480916,2.308327328872877,0.5393460094357292,1.2449871332990223,112.048841996912
2025-07-18,App_10,BR,Android,6134,184,76,144.16,128.08,0.029996739484838605,0.41304347826086957,1.8968421052631579,0.8884572697003331,1.685263157894737,151.67368421052632
2025-07-18,App_10,IN,iOS,22095,1827,972,1085.08,511.46,0.08268839103869653,0.5320197044334976,1.1163374485596707,0.4713569506395842,0.52619341563786,47.3574074074074
2025-07-18,App_10,UK,Android,11611,1676,429,420.23,480.84,0.14434587890793213,0.25596658711217185,0.9795571095571096,1.1442305404183422,1.1208391608391608,100.87552447552447
2025-07-18,App_10,CA,iOS,44966,5545,2732,2353.52,4611.99,0.12331539385313348,0.4926961226330027,0.8614641288433382,1.9596136850334818,1.6881368960468521,151.9323206442167
2025-07-18,App_10,AU,iOS,23614,869,251,545.32,690.01,0.03680020326924706,0.28883774453394706,2.1725896414342634,1.265330448177217,2.7490438247011952,247.41394422310756
2025-07-18,App_11,US,iOS,47082,3676,969,1332.55,376.54,0.07807654730045453,0.26360174102285094,1.3751805985552115,0.28257101046865035,0.38858617131062956,34.97275541795666
2025-07-18,App_11,TR,iOS,20544,898,350,802.75,798.92,0.043711059190031154,0.3897550111358575,2.2935714285714286,0.9952289006540018,2.2826285714285715,205.43657142857143
2025-07-18,App_11,DE,iOS,43038,1797,754,744.24,1356.66,0.041753798968353545,0.41958820255982193,0.9870557029177719,1.822879716220574,1.7992838196286474,161.93554376657826
2025-07-18,App_11,FR,Android,26672,2478,897,1594.76,2335.31,0.09290641871625675,0.3619854721549637,1.777881828316611,1.464364543881211,2.6034671125975475,234.31204013377928
2025-07-18,App_11,BR,Android,43904,5993,1241,2914.24,1502.71,0.13650236880466474,0.20707492074086434,2.348299758259468,0.5156438728450643,1.2108863819500404,108.97977437550364
2025-07-18,App_11,IN,Android,11052,352,168,243.72,72.45,0.031849439015562794,0.4772727272727273,1.4507142857142856,0.2972673559822748,0.43125,38.8125
2025-07-18,App_11,UK,iOS,45274,3603,1258,737.28,3592.69,0.07958210010160358,0.3491534832084374,0.5860731319554848,4.872897677951389,2.85587440381558,257.0286963434022
2025-07-18,App_11,CA,Android,20673,680,303,201.62,370.98,0.03289314564891404,0.4455882352941177,0.6654125412541254,1.8399960321396687,1.2243564356435643,110.19207920792078
2025-07-18,App_11,AU,Android,45184,704,382,346.58,446.18,0.015580736543909348,0.5426136363636364,0.9072774869109947,1.2873795371919903,1.1680104712041885,105.12094240837698
2025-07-18,App_12,US,Android,46142,4942,2283,3046.58,6812.51,0.10710415673356162,0.46195872116552006,1.3344634253175647,2.2361172199646817,2.9840166447656595,268.56149802890934
